"ID";"QUERY";"CAT";"DIFFICULTY"
"ysqle-yahoo-20-2";"country curtains";"LQ";1
"ysqle-yahoo-20-3";"jc penney curtains";"CatQ";10
"ysqle-yahoo-20-5";"canvas drop curtains";"ConQ";1
"ysqle-yahoo-200-0";"river phoenix film";"CatQ";10
"ysqle-yahoo-200-1";"one child policy";"ConQ";1
"ysqle-yahoo-200-2";"movember";"ConQ";2
"ysqle-yahoo-201-1";"707 gun shop myrtle beach sc";"LQ";1
"ysqle-yahoo-201-2";"gun shops in myrtle beach sc";"CatQ";3
"ysqle-yahoo-201-3";"glock g21 for sale";"ConQ";1
"ysqle-yahoo-201-4";"captain george's myrtle beach";"LQ";1
"ysqle-yahoo-202-0";"cnnsi";"LQ";2
"ysqle-yahoo-204-0";"firefox";"LQ";1
"ysqle-yahoo-205-0";"walmart black friday 2012";"ConQ";2
"ysqle-yahoo-205-1";"black friday 2012";"LQ";1
"ysqle-yahoo-207-0";"free online games";"CatQ";100
"ysqle-yahoo-209-1";"usc shooting";"ConQ";2
"ysqle-yahoo-21-0";"w.c.handy";"LQ";1
"ysqle-yahoo-21-1";"town of williamstown vt";"LQ";1
"ysqle-yahoo-21-2";"pumpkin muffins recipe";"ConQ";1
"ysqle-yahoo-210-0";"burlington wisconsin";"LQ";1
"ysqle-yahoo-211-0";"apple id";"ConQ";2
"ysqle-yahoo-213-0";"msn.com";"LQ";1
"ysqle-yahoo-215-0";"bass pro shops";"LQ";1
"ysqle-yahoo-216-0";"mrsa infection";"ConQ";1
"ysqle-yahoo-219-0";"yahoo mexico";"ConQ";1
"ysqle-yahoo-219-2";"twitter com tweets";"ConQ";1
"ysqle-yahoo-22-0";"pandora";"LQ";2
"ysqle-yahoo-22-1";"currency converter";"ConQ";1
"ysqle-yahoo-220-0";"samsung galaxy siii";"LQ";1
"ysqle-yahoo-220-2";"iphone5 rumors";"ConQ";1
"ysqle-yahoo-223-0";"southwest rapid rewards login";"ConQ";1
"ysqle-yahoo-226-0";"deborah raffin dies";"ConQ";1
"ysqle-yahoo-226-2";"david petraeus rehire";"ConQ";1
"ysqle-yahoo-226-3";"life of pi";"LQ";1
"ysqle-yahoo-226-4";"hector camacho";"LQ";1
"ysqle-yahoo-229-0";"travis porter";"LQ";1
"ysqle-yahoo-229-2";"combat boots for women";"CatQ";100
"ysqle-yahoo-229-3";"att.com";"LQ";1
"ysqle-yahoo-232-0";"katy perry skintight ballot";"ConQ";1
"ysqle-yahoo-233-0";"google";"LQ";1
"ysqle-yahoo-233-1";"oovoo";"LQ";1
"ysqle-yahoo-235-0";"oprah life class";"LQ";2
"ysqle-yahoo-235-1";"ted";"LQ";2
"ysqle-yahoo-235-2";"calcium in water";"ConQ";1
"ysqle-yahoo-235-3";"calories in egg whites";"ConQ";1
"ysqle-yahoo-235-4";"strength training vs cardio";"ConQ";1
"ysqle-yahoo-235-5";"ritz restaurant newport beach";"LQ";1
"ysqle-yahoo-235-6";"pascal restaurant newport beach";"LQ";1
"ysqle-yahoo-235-7";"five crowns corona del mar";"LQ";1
"ysqle-yahoo-236-0";"bridal shower favors";"ConQ";1
"ysqle-yahoo-236-1";"party city";"LQ";1
"ysqle-yahoo-236-3";"wedding shower sayings";"ConQ";1
"ysqle-yahoo-236-4";"bridal shower party favors";"ConQ";1
"ysqle-yahoo-236-5";"yellowpages";"LQ";1
"ysqle-yahoo-237-0";"websters dictionary";"ConQ";2
"ysqle-yahoo-237-1";"sales interview questions";"ConQ";1
"ysqle-yahoo-237-2";"gmail login";"ConQ";1
"ysqle-yahoo-237-3";"monster.com";"LQ";1
"ysqle-yahoo-237-4";"google.com";"LQ";1
"ysqle-yahoo-237-5";"purchasing";"ConQ";1
"ysqle-yahoo-238-0";"beauty queen killed";"ConQ";2
"ysqle-yahoo-239-0";"weeworld";"LQ";1
"ysqle-yahoo-24-0";"kgrs";"LQ";1
"ysqle-yahoo-24-1";"scciowa";"LQ";2
"ysqle-yahoo-240-0";"google maps";"LQ";1
"ysqle-yahoo-240-2";"aol";"LQ";1
"ysqle-yahoo-240-3";"buffalo wild wing";"LQ";2
"ysqle-yahoo-242-0";"powerball closing time";"ConQ";1
"ysqle-yahoo-243-0";"anne hathaway";"LQ";1
"ysqle-yahoo-244-0";"juventus streak ends";"ConQ";1
"ysqle-yahoo-245-0";"yahoo! weather";"ConQ";1
"ysqle-yahoo-245-1";"white pages";"LQ";1
"ysqle-yahoo-245-2";"where to vote";"QQ";1
"ysqle-yahoo-245-3";"where to purchase";"QQ";1
"ysqle-yahoo-245-4";"where to post free ads";"QQ";1
"ysqle-yahoo-245-5";"where to post links for free";"QQ";1
"ysqle-yahoo-245-6";"where to post items for sale";"QQ";1
"ysqle-yahoo-246-0";"north korean assassination weapons";"CatQ";10
"ysqle-yahoo-246-1";"oprah scare";"ConQ";1
"ysqle-yahoo-246-2";"jaco costa rica";"LQ";1
"ysqle-yahoo-246-3";"map of costa rica";"ConQ";2
"ysqle-yahoo-246-4";"four seasons costa rica";"LQ";2
"ysqle-yahoo-246-5";"papagayo costa rica map";"ConQ";2
"ysqle-yahoo-248-0";"carol burnett";"LQ";1
"ysqle-yahoo-248-1";"yahoo! dating";"ConQ";1
"ysqle-yahoo-248-10";"mi";"LQ";1
"ysqle-yahoo-248-11";"yahoo! mail";"ConQ";1
"ysqle-yahoo-248-12";"miss universe";"CatQ";10
"ysqle-yahoo-248-13";"mister rogers";"LQ";2
"ysqle-yahoo-248-14";"mistral";"LQ";1
"ysqle-yahoo-248-15";"mistress fortune";"LQ";1
"ysqle-yahoo-248-16";"mystery shopper";"ConQ";2
"ysqle-yahoo-248-2";"yahoo! deals";"ConQ";1
"ysqle-yahoo-248-3";"death";"LQ";2
"ysqle-yahoo-248-4";"death of a salesman";"LQ";1
"ysqle-yahoo-248-5";"death penalty for penn state";"ConQ";1
"ysqle-yahoo-248-6";"death of rizal";"ConQ";2
"ysqle-yahoo-248-7";"death of robin";"ConQ";2
"ysqle-yahoo-248-9";"yahoo! games";"ConQ";1
"ysqle-yahoo-25-0";"hunnington ingalls";"LQ";2
"ysqle-yahoo-250-0";"map of israel";"ConQ";2
"ysqle-yahoo-251-1";"michael cuddyer";"LQ";1
"ysqle-yahoo-251-2";"michael curry";"LQ";1
"ysqle-yahoo-251-3";"stock market news";"ConQ";1
"ysqle-yahoo-251-4";"yahoo! bookmarks";"ConQ";1
"ysqle-yahoo-251-5";"brenda song";"LQ";1
"ysqle-yahoo-251-6";"city of los angeles";"LQ";2
"ysqle-yahoo-251-7";"city of los angeles jobs";"CatQ";100
"ysqle-yahoo-251-8";"city of los angeles visitors bureau";"ConQ";2
"ysqle-yahoo-252-0";"legalzoom";"LQ";1
"ysqle-yahoo-254-0";"makita";"LQ";1
"ysqle-yahoo-254-1";"banco santander brasil";"LQ";1
"ysqle-yahoo-254-2";"bmw x5";"LQ";1
"ysqle-yahoo-254-3";"dodog";"LQ";1
"ysqle-yahoo-254-4";"bodog";"LQ";1
"ysqle-yahoo-255-0";"twinkies may survive";"ConQ";2
"ysqle-yahoo-256-0";"internet speed test";"ConQ";2
"ysqle-yahoo-257-1";"apple throws tantrum";"ConQ";2
"ysqle-yahoo-258-0";"hugh grant";"LQ";1
"ysqle-yahoo-26-0";"karl rove's bad night";"ConQ";1
"ysqle-yahoo-26-1";"winter storm athena";"ConQ";2
"ysqle-yahoo-260-0";"florida election results";"ConQ";2
"ysqle-yahoo-261-0";"black dog machine magazines";"CatQ";10
"ysqle-yahoo-261-1";"sig 522 magazine";"CatQ";10
"ysqle-yahoo-261-2";"sig 522 magazine loader";"CatQ";10
"ysqle-yahoo-262-0";"zero hedge";"LQ";1
"ysqle-yahoo-264-0";"fay observer";"LQ";1
"ysqle-yahoo-265-0";"unsecured no credit check loans";"ConQ";1
"ysqle-yahoo-266-0";"map";"ConQ";2
"ysqle-yahoo-266-1";"office depot";"LQ";1
"ysqle-yahoo-266-2";"aqueduct race track";"LQ";1
"ysqle-yahoo-266-3";"pakistan news";"ConQ";1
"ysqle-yahoo-266-5";"cal racing";"LQ";1
"ysqle-yahoo-267-0";"payless shoes";"LQ";1
"ysqle-yahoo-268-0";"new sexiest man alive";"ConQ";2
"ysqle-yahoo-269-0";"mapquest";"LQ";1
"ysqle-yahoo-27-1";"new york state lottery";"LQ";1
"ysqle-yahoo-27-2";"ny state lottery";"LQ";1
"ysqle-yahoo-270-0";"alternet";"LQ";1
"ysqle-yahoo-270-1";"cholesterol levels";"ConQ";1
"ysqle-yahoo-270-2";"hdl level";"ConQ";1
"ysqle-yahoo-271-0";"belbin team roles";"ConQ";1
"ysqle-yahoo-271-1";"the great gatsby";"LQ";1
"ysqle-yahoo-271-2";"difference between mitosis and meiosis";"ConQ";1
"ysqle-yahoo-271-3";"exam";"ConQ, LQ";1
"ysqle-yahoo-272-0";"gmail";"LQ";1
"ysqle-yahoo-273-0";"rockets james harden";"LQ";1
"ysqle-yahoo-273-1";"rocketdog shoes";"LQ";1
"ysqle-yahoo-273-2";"dicks";"LQ";1
"ysqle-yahoo-273-3";"womens adidas bounce";"CatQ";10
"ysqle-yahoo-273-4";"macys";"LQ";1
"ysqle-yahoo-274-0";"lexington county sc";"LQ";1
"ysqle-yahoo-277-0";"cuban offers trump $1 million";"ConQ";1
"ysqle-yahoo-278-0";"cosmopolitan";"LQ";2
"ysqle-yahoo-279-0";"billy scott dies";"ConQ";1
"ysqle-yahoo-279-2";"four killed on reservation";"ConQ";2
"ysqle-yahoo-281-0";"carol burnett sued";"ConQ";2
"ysqle-yahoo-281-1";"sam elliot";"LQ";1
"ysqle-yahoo-282-0";"pita jungle newport";"LQ";1
"ysqle-yahoo-283-0";"seafood receipes";"ConQ";1
"ysqle-yahoo-284-0";"jenner divorce rumors";"ConQ";2
"ysqle-yahoo-289-0";"redsox";"LQ";2
"ysqle-yahoo-289-1";"spokesman";"ConQ";1
"ysqle-yahoo-289-2";"dust in the wind youtube";"ConQ";2
"ysqle-yahoo-29-0";"head lice";"ConQ";1
"ysqle-yahoo-29-1";"bbt online banking";"ConQ";1
"ysqle-yahoo-29-2";"tea tree oil";"CatQ";10
"ysqle-yahoo-29-3";"tea tree oil shampoo";"CatQ";10
"ysqle-yahoo-29-4";"tea tree oil shampoo lice";"CatQ";10
"ysqle-yahoo-291-0";"walmart black friday ad";"ConQ";1
"ysqle-yahoo-293-0";"bbva compass";"LQ";1
"ysqle-yahoo-293-1";"www.cpsenergy.com";"LQ";1
"ysqle-yahoo-294-0";"msft";"ConQ";1
"ysqle-yahoo-294-1";"aa";"LQ";2
"ysqle-yahoo-295-0";"yahoomusic.com";"LQ";1
"ysqle-yahoo-296-0";"spanish to english translation";"ConQ";1
"ysqle-yahoo-298-0";"lowes.com";"LQ";1
"ysqle-yahoo-3-0";"nordstrom";"LQ";1
"ysqle-yahoo-300-0";"romania";"LQ";1
"ysqle-yahoo-300-2";"red giant";"LQ";1
"ysqle-yahoo-301-0";"the way international";"LQ";1
"ysqle-yahoo-302-0";"igo 8";"LQ";2
"ysqle-yahoo-302-1";"igo 8 maps";"ConQ";2
"ysqle-yahoo-303-0";"stagestores.com";"LQ";1
"ysqle-yahoo-305-0";"arsenal";"LQ";2
"ysqle-yahoo-305-1";"powerball";"LQ";1
"ysqle-yahoo-305-2";"english premier league";"LQ";1
"ysqle-yahoo-307-0";"one story brick house plans";"ConQ";1
"ysqle-yahoo-307-1";"wal mart";"LQ";1
"ysqle-yahoo-307-2";"brick house plans";"ConQ";1
"ysqle-yahoo-307-3";"best house plans";"ConQ";4
"ysqle-yahoo-307-4";"house plans";"ConQ";1
"ysqle-yahoo-308-0";"mediacom cable";"LQ";1
"ysqle-yahoo-308-1";"first source bank";"LQ";1
"ysqle-yahoo-308-2";"lakeshore ford";"LQ";1
"ysqle-yahoo-309-0";"www.youtube.com";"LQ";1
"ysqle-yahoo-311-1";"autotrader";"LQ";1
"ysqle-yahoo-311-2";"yahoo! axis";"ConQ";1
"ysqle-yahoo-311-3";"costco";"LQ";1
"ysqle-yahoo-311-5";"145 pounds in kg";"ConQ";1
"ysqle-yahoo-312-0";"brett michaels";"LQ";2
"ysqle-yahoo-313-0";"hulu";"LQ";1
"ysqle-yahoo-313-1";"vicodin";"LQ";1
"ysqle-yahoo-315-0";"bon jovi's daughter arrested";"ConQ";2
"ysqle-yahoo-317-0";"heidi klum";"LQ";1
"ysqle-yahoo-317-2";"theresa faiss dies";"ConQ";1
"ysqle-yahoo-319-0";"ipad 2 black friday deals";"ConQ";1
"ysqle-yahoo-32-0";"ford fiesta 2002";"LQ";1
"ysqle-yahoo-320-0";"tioga state bank home page";"ConQ";1
"ysqle-yahoo-321-0";"pinterest";"LQ";1
"ysqle-yahoo-321-1";"missing girl dragged by hair";"ConQ";2
"ysqle-yahoo-321-2";"yellow pages";"LQ";1
"ysqle-yahoo-321-4";"hamilton beach coffeemaker";"CatQ";10
"ysqle-yahoo-321-6";"vermontville";"LQ";2
"ysqle-yahoo-321-7";"the vermont country store";"LQ";1
"ysqle-yahoo-322-1";"adele baby";"RQ";2
"ysqle-yahoo-322-2";"adventure time";"ConQ, LQ";2
"ysqle-yahoo-322-3";"adventure time hat";"ConQ";2
"ysqle-yahoo-322-4";"rule 34";"LQ";1
"ysqle-yahoo-323-0";"giant eagle";"LQ";1
"ysqle-yahoo-324-0";"charter email";"ConQ, LQ";2
"ysqle-yahoo-325-0";"michael jordan banned";"ConQ";1
"ysqle-yahoo-325-1";"kanye west deposed";"ConQ";1
"ysqle-yahoo-326-0";"cntf";"ConQ";1
"ysqle-yahoo-327-0";"w l weller";"LQ";1
"ysqle-yahoo-327-1";"youtube.com";"LQ";1
"ysqle-yahoo-327-2";"queen latifah";"LQ";1
"ysqle-yahoo-328-0";"infinity dish";"LQ";1
"ysqle-yahoo-33-0";"north korea rocket launch";"ConQ";2
"ysqle-yahoo-33-1";"maria sharapova";"LQ";1
"ysqle-yahoo-330-0";"hu jintao steps down";"ConQ";1
"ysqle-yahoo-331-0";"facebook.com";"LQ";1
"ysqle-yahoo-333-0";"how to paint a car";"ConQ";1
"ysqle-yahoo-333-1";"how to paint a car at home";"ConQ";1
"ysqle-yahoo-334-0";"ebay.com";"LQ";1
"ysqle-yahoo-334-1";"ups.com";"LQ";1
"ysqle-yahoo-334-2";"lefeld implement coldwater ohio";"LQ";1
"ysqle-yahoo-335-0";"windows password recovery tool 3.0";"LQ";1
"ysqle-yahoo-336-1";"macho camacho critical";"ConQ";1
"ysqle-yahoo-336-10";"how many ccie in the world";"QQ";1
"ysqle-yahoo-336-2";"price is right model wins suit";"ConQ";1
"ysqle-yahoo-336-3";"honey boo boo made of trash";"ConQ";1
"ysqle-yahoo-336-4";"wanda jackson";"LQ";1
"ysqle-yahoo-336-5";"how many calories in a banana";"QQ";1
"ysqle-yahoo-336-6";"how much water to drink daily";"QQ";1
"ysqle-yahoo-336-7";"how to tie a tie";"QQ";1
"ysqle-yahoo-336-8";"yahoo! horoscopes";"ConQ";1
"ysqle-yahoo-336-9";"how many cc in a ml";"ConQ";1
"ysqle-yahoo-338-0";"sphinx destruction";"ConQ";1
"ysqle-yahoo-340-0";"jamie grace";"LQ";1
"ysqle-yahoo-340-1";"is tithing required";"QQ";1
"ysqle-yahoo-340-2";"clayton state university";"LQ";1
"ysqle-yahoo-340-3";"guy fieri responds";"ConQ";1
"ysqle-yahoo-340-4";"marilyn and sarah";"LQ";2
"ysqle-yahoo-340-5";"financial modeling";"ConQ";1
"ysqle-yahoo-341-1";"mackenzie foy";"LQ";1
"ysqle-yahoo-341-2";"mackenzie childs";"RQ";2
"ysqle-yahoo-341-3";"hernando county property appraiser";"ConQ";1
"ysqle-yahoo-341-4";"spring hill rentals";"ConQ";1
"ysqle-yahoo-346-0";"wonderware midwest";"LQ";1
"ysqle-yahoo-346-1";"sswc";"LQ";2
"ysqle-yahoo-347-0";"savemart";"LQ";1
"ysqle-yahoo-348-0";"myyahoo mail";"ConQ";1
"ysqle-yahoo-349-0";"holly petraeus";"LQ";1
"ysqle-yahoo-349-1";"denise richards";"LQ";1
"ysqle-yahoo-35-0";"amc breaking bad";"LQ";1
"ysqle-yahoo-351-0";"gas prices drop";"ConQ";1
"ysqle-yahoo-352-0";"savile sex scandal";"ConQ";2
"ysqle-yahoo-352-1";"evan rachel wood";"LQ";1
"ysqle-yahoo-352-2";"pascual perez killed";"ConQ";1
"ysqle-yahoo-352-3";"bronco bama girl";"LQ";2
"ysqle-yahoo-353-0";"cinque terre accommodation";"CatQ";10
"ysqle-yahoo-354-1";"Sheen offers role";"ConQ";2
"ysqle-yahoo-354-2";"camacho funeral brawl";"ConQ";2
"ysqle-yahoo-355-0";"twitter";"LQ";1
"ysqle-yahoo-356-0";"dwts elimination";"ConQ";2
"ysqle-yahoo-357-0";"www.facebook.com";"LQ";1
"ysqle-yahoo-357-1";"facebook sign up";"ConQ";1
"ysqle-yahoo-358-0";"woodsman stain";"CatQ";10
"ysqle-yahoo-358-1";"sikkens deck stain";"CatQ";10
"ysqle-yahoo-360-0";"hayden panettiere";"LQ";1
"ysqle-yahoo-360-1";"lindsay lohan cancels";"ConQ";1
"ysqle-yahoo-361-0";"ebay";"LQ";1
"ysqle-yahoo-361-1";"wdbj7";"LQ";1
"ysqle-yahoo-361-2";"wqut";"LQ";1
"ysqle-yahoo-366-0";"cate blanchett role";"CatQ";10
"ysqle-yahoo-367-0";"apple's insane sell-off";"ConQ";1
"ysqle-yahoo-367-1";"girl slept for 64 days";"ConQ";2
"ysqle-yahoo-368-0";"yahoo mail";"ConQ";1
"ysqle-yahoo-369-0";"fourth wedding anniversary gift";"ConQ";1
"ysqle-yahoo-37-0";"steve nash";"LQ";1
"ysqle-yahoo-37-1";"george lucas money";"ConQ";1
"ysqle-yahoo-37-2";"twilight green day";"ConQ";1
"ysqle-yahoo-370-0";"nicholas hoult";"LQ";1
"ysqle-yahoo-370-1";"trust";"ConQ, LQ";1
"ysqle-yahoo-370-2";"attorney at law";"ConQ";1
"ysqle-yahoo-370-3";"st joseph university philadelphia pa";"LQ";1
"ysqle-yahoo-371-0";"coldwell banker";"LQ";1
"ysqle-yahoo-371-1";"centruy21realastate";"LQ";2
"ysqle-yahoo-371-2";"merrell shoes";"CatQ";10
"ysqle-yahoo-371-3";"vibram shoes";"CatQ";10
"ysqle-yahoo-371-4";"ryka shoes";"CatQ";10
"ysqle-yahoo-371-5";"nike";"LQ";1
"ysqle-yahoo-371-8";"toys r us";"LQ";1
"ysqle-yahoo-372-0";"poultry farming in africa";"ConQ";1
"ysqle-yahoo-375-0";"les miserables";"LQ";1
"ysqle-yahoo-375-1";"lamborghini reventon";"LQ";1
"ysqle-yahoo-376-1";"nurse gets 10 years";"ConQ";2
"ysqle-yahoo-379-0";"how to measure a door";"ConQ";1
"ysqle-yahoo-379-2";"climax mine";"LQ";1
"ysqle-yahoo-379-3";"climax mine leadville";"LQ";1
"ysqle-yahoo-379-4";"google earth";"LQ";1
"ysqle-yahoo-379-6";"bob berg";"LQ";1
"ysqle-yahoo-380-0";"usaa";"LQ";1
"ysqle-yahoo-382-0";"blic";"LQ";1
"ysqle-yahoo-382-1";"kurir";"LQ";1
"ysqle-yahoo-382-2";"svet plus";"LQ";1
"ysqle-yahoo-383-0";"fiscal cliff";"LQ";1
"ysqle-yahoo-383-1";"detroit news";"LQ";1
"ysqle-yahoo-383-2";"diabetes";"ConQ";1
"ysqle-yahoo-384-0";"philippine daily inquirer";"LQ";1
"ysqle-yahoo-385-0";"dominos pizzas";"LQ";1
"ysqle-yahoo-385-1";"papa john";"LQ";1
"ysqle-yahoo-385-10";"papa johns coupon codes";"ConQ";1
"ysqle-yahoo-385-11";"papa johns coupon codes 2011";"ConQ";1
"ysqle-yahoo-385-2";"papa johns";"LQ";1
"ysqle-yahoo-385-3";"papa joe's restaurant";"LQ";1
"ysqle-yahoo-385-4";"papa johns online";"LQ";1
"ysqle-yahoo-385-5";"papa johns menus";"ConQ";1
"ysqle-yahoo-385-6";"papa johns promotion codes";"ConQ";1
"ysqle-yahoo-385-7";"papa johns c";"ConQ";4
"ysqle-yahoo-385-8";"papa johns co";"ConQ";4
"ysqle-yahoo-385-9";"papa johns codes";"ConQ";1
"ysqle-yahoo-389-0";"coaching speech";"ConQ, LQ";1
"ysqle-yahoo-389-1";"cs monitor";"LQ";1
"ysqle-yahoo-39-0";"zig ziglar dies";"ConQ";1
"ysqle-yahoo-390-0";"midwives";"ConQ";1
"ysqle-yahoo-390-1";"candidate killed in storm";"ConQ";2
"ysqle-yahoo-392-0";"samsung";"LQ";1
"ysqle-yahoo-393-0";"walmart";"LQ";1
"ysqle-yahoo-393-1";"sears";"LQ";1
"ysqle-yahoo-393-2";"best buy";"LQ";1
"ysqle-yahoo-394-0";"dam west campground carlyle illinois";"LQ";1
"ysqle-yahoo-394-1";"google youtube";"ConQ";1
"ysqle-yahoo-395-0";"sasha and malia";"ConQ";2
"ysqle-yahoo-395-1";"darrell royal dies";"ConQ";1
"ysqle-yahoo-395-2";"diane sawyer slurring";"ConQ";1
"ysqle-yahoo-395-4";"eva longoria in tears";"ConQ";1
"ysqle-yahoo-397-0";"www.cnn news";"LQ";1
"ysqle-yahoo-398-0";"girl chained to dresser dies";"ConQ";2
"ysqle-yahoo-398-2";"clinton falls asleep";"ConQ";2
"ysqle-yahoo-398-3";"mayim bialik divorce";"ConQ";2
"ysqle-yahoo-4-0";"reverbnation";"LQ";1
"ysqle-yahoo-40-0";"jpac";"LQ";2
"ysqle-yahoo-400-0";"bdubs menu";"ConQ";2
"ysqle-yahoo-400-1";"how soon can you feel pregnancy symptoms";"QQ";1
"ysqle-yahoo-400-2";"getting pregnant while on mirena";"ConQ";1
"ysqle-yahoo-400-3";"modern payments website";"ConQ";1
"ysqle-yahoo-402-0";"downtown san antonio map";"ConQ";1
"ysqle-yahoo-405-0";"cal dmv";"LQ";1
"ysqle-yahoo-405-1";"eden's edge";"LQ";1
"ysqle-yahoo-405-3";"nook";"ConQ";1
"ysqle-yahoo-405-5";"yahoo! news";"ConQ";1
"ysqle-yahoo-407-0";"bobby hebert booted";"ConQ";1
"ysqle-yahoo-407-1";"loretta swit turns 75";"ConQ";1
"ysqle-yahoo-407-2";"mariano rivera decision";"ConQ";1
"ysqle-yahoo-408-0";"rangoli designs";"ConQ";1
"ysqle-yahoo-409-0";"allspice berries";"ConQ";1
"ysqle-yahoo-409-1";"cloves spice";"ConQ";1
"ysqle-yahoo-409-2";"kohls";"LQ";1
"ysqle-yahoo-409-3";"cranberry sauce";"ConQ";1
"ysqle-yahoo-409-4";"turkey breast recipes";"ConQ";1
"ysqle-yahoo-410-0";"urinary tract infection treatment";"ConQ";1
"ysqle-yahoo-411-0";"charlie sheen lohan";"ConQ";1
"ysqle-yahoo-413-0";"john elway dodge greeley";"LQ";1
"ysqle-yahoo-413-1";"craigslist";"LQ";1
"ysqle-yahoo-415-0";"google translate";"LQ";1
"ysqle-yahoo-416-0";"site";"ConQ";1
"ysqle-yahoo-417-0";"notebook";"CatQ";100
"ysqle-yahoo-418-0";"stigma";"ConQ, LQ";2
"ysqle-yahoo-418-1";"uis";"LQ";2
"ysqle-yahoo-42-0";"www.jetairways.com";"LQ";1
"ysqle-yahoo-420-0";"lance armstrong in effigy";"ConQ";1
"ysqle-yahoo-421-0";"shackelford funeral directors";"LQ";1
"ysqle-yahoo-422-1";"tufts.edu";"LQ";1
"ysqle-yahoo-422-2";"ideas for college care packages";"ConQ";1
"ysqle-yahoo-425-0";"miley cyrus wedding planning";"ConQ";1
"ysqle-yahoo-425-2";"brooke burke thyroid cancer";"ConQ";1
"ysqle-yahoo-425-3";"ted nugent on election";"ConQ";1
"ysqle-yahoo-425-4";"top gun sequel";"ConQ";1
"ysqle-yahoo-425-5";"ellen douglas dies";"ConQ";1
"ysqle-yahoo-425-6";"iphone 5";"ConQ";1
"ysqle-yahoo-425-7";"mile-wide asteroid";"ConQ";1
"ysqle-yahoo-425-8";"victoria jackson";"LQ";1
"ysqle-yahoo-425-9";"statins";"ConQ";1
"ysqle-yahoo-426-0";"patio furiture";"CatQ";100
"ysqle-yahoo-426-1";"best cameras for concerts";"CatQ";4
"ysqle-yahoo-426-2";"best cameras for photography";"CatQ";4
"ysqle-yahoo-426-3";"jcpennys";"LQ";1
"ysqle-yahoo-426-4";"cavenders boot town";"LQ";1
"ysqle-yahoo-426-5";"fat head sports";"CatQ";1
"ysqle-yahoo-427-0";"papaqui soccer";"LQ";1
"ysqle-yahoo-428-0";"aol mail login";"ConQ";1
"ysqle-yahoo-43-0";"craigslist dfw classifieds";"ConQ";1
"ysqle-yahoo-43-3";"jim durham dies";"ConQ";1
"ysqle-yahoo-43-4";"luxembourg wedding";"ConQ";2
"ysqle-yahoo-430-1";"proposition 30 california 2012";"LQ";1
"ysqle-yahoo-431-0";"langham creek high school";"LQ";1
"ysqle-yahoo-432-0";"iron sky dvd";"ConQ";1
"ysqle-yahoo-433-1";"selena in emergency room";"ConQ";2
"ysqle-yahoo-435-0";"seven robbers shot dead";"ConQ";2
"ysqle-yahoo-435-1";"hotmail log in email";"ConQ";1
"ysqle-yahoo-435-2";"$425 million jackpot";"ConQ";1
"ysqle-yahoo-435-3";"vicious dog bites trumpeter";"ConQ";2
"ysqle-yahoo-435-5";"bjork surgery";"ConQ";1
"ysqle-yahoo-436-0";"kmart";"LQ";1
"ysqle-yahoo-436-10";"target";"LQ";1
"ysqle-yahoo-436-3";"best buy black friday";"ConQ";1
"ysqle-yahoo-436-4";"best buy laptops";"CatQ";10
"ysqle-yahoo-436-5";"walmart layaway";"ConQ";1
"ysqle-yahoo-436-6";"target layaway";"ConQ";1
"ysqle-yahoo-436-7";"stores with layaway";"CatQ";100
"ysqle-yahoo-437-0";"home depot center";"LQ";2
"ysqle-yahoo-438-0";"42 years in a coma";"ConQ";2
"ysqle-yahoo-439-0";"pacific mailorder christchurch";"ConQ";1
"ysqle-yahoo-44-0";"lunette menstrual cup";"CatQ";10
"ysqle-yahoo-44-1";"laxatives";"CatQ";100
"ysqle-yahoo-441-0";"liverpool news";"ConQ";2
"ysqle-yahoo-441-1";"liverpool news now";"ConQ";2
"ysqle-yahoo-442-1";"rover's big discovery";"ConQ";1
"ysqle-yahoo-443-0";"ner";"LQ";2
"ysqle-yahoo-444-0";"google search";"ConQ";1
"ysqle-yahoo-447-0";"positive ana";"ConQ";1
"ysqle-yahoo-448-0";"nbc sabong live";"ConQ";1
"ysqle-yahoo-448-1";"facebook yahoo.com";"ConQ";1
"ysqle-yahoo-45-0";"orbitz airline tickets expedia";"ConQ";1
"ysqle-yahoo-45-1";"aarp travel discounts";"ConQ";1
"ysqle-yahoo-450-0";"youtube video";"CatQ";100
"ysqle-yahoo-452-0";"dora games";"CatQ";2
"ysqle-yahoo-452-1";"free dora games";"CatQ";2
"ysqle-yahoo-452-2";"free dora games online";"CatQ";2
"ysqle-yahoo-454-0";"dick clark";"LQ";1
"ysqle-yahoo-455-0";"davenport lyons";"LQ";1
"ysqle-yahoo-455-1";"bradley cooper";"LQ";1
"ysqle-yahoo-455-2";"copa airlines";"LQ";1
"ysqle-yahoo-455-3";"united airlines";"LQ";1
"ysqle-yahoo-456-0";"facebook log in";"ConQ";1
"ysqle-yahoo-456-1";"montana lottery";"LQ";1
"ysqle-yahoo-456-2";"fargo forum";"ConQ";1
"ysqle-yahoo-456-3";"grand forks herald";"LQ";1
"ysqle-yahoo-456-4";"lawrence guyot dies";"ConQ";1
"ysqle-yahoo-456-5";"billings gazette online";"LQ";1
"ysqle-yahoo-458-0";"best online shopping sites";"CatQ";4
"ysqle-yahoo-458-1";"liz claiborne outlet";"LQ";1
"ysqle-yahoo-458-2";"kohl's";"LQ";1
